url,Brand,Product Name,Model,Picture URL,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Total Ratings,Price in GBP,Battery capacity (mAh),Processor,Operating system,Rear camera,Front camera,Internal storage,Resolution,RAM,Form factor,Screen size (inches),Wi-Fi,Bluetooth,Touchscreen,Expandable storage,Launched,Accelerometer,GPS,Number of SIMs,Sim 1 4G/ LTE,Sim 2 4G/ LTE,Sim 1 3G,Sim 2 3G,Sim 2 GSM/CDMA,Sim 1 GSM/CDMA,Proximity sensor,Ambient light sensor,Rear flash,Compass/ Magnetometer,Gyroscope,Expandable storage type,Headphones,Removable battery,Dimensions (mm),Colours,Expandable storage up to (GB),FM,NFC,USB OTG,Wi-Fi Direct,Processor make,Infrared,other_info
https://gadgets.ndtv.com/10-or-g2-8932,10.or,"10.or G2 (4GB RAM, 64GB) - Charcoal Black",G2,https://i.gadgets360cdn.com/products/large/10or-g2-421x800-1573731406.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,22,4,9,20,44,182,£125.01,5000,octa-core,Android,16-megapixel + 5-megapixel,12-megapixel,64GB,1080x2246 pixels,4GB,Touchscreen,6.18,Yes,Yes,Yes,Yes,28th June 2019,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,,Yes,microSD,,,,"Charcoal Black, Twilight Blue",256,,,,,Qualcomm Snapdragon 636,,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '182', 'Price in India': 'â‚¹ 12,871', 'Product Name': '10.or G2 (4GB RAM, 64GB) - Charcoal Black', 'Wi-Fi standards supported': '802.11 b/g/n', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Aspect ratio': '19:9', 'Fast charging': 'Proprietary', 'Dedicated microSD slot': 'Yes', 'Micro-USB': 'Yes', 'Protection type': 'Gorilla Glass'}"
https://gadgets.ndtv.com/10-or-g2-8932,10.or,"10.or G2 (4GB RAM, 64GB) - Twilight Blue",G2,https://i.gadgets360cdn.com/products/large/10or-g2-421x800-1573731406.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,22,4,9,20,44,182,£123.81,5000,octa-core,Android,16-megapixel + 5-megapixel,12-megapixel,64GB,1080x2246 pixels,4GB,Touchscreen,6.18,Yes,Yes,Yes,Yes,28th June 2019,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,,Yes,microSD,,,,"Charcoal Black, Twilight Blue",256,,,,,Qualcomm Snapdragon 636,,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '182', 'Price in India': 'â‚¹ 12,737', 'Product Name': '10.or G2 (4GB RAM, 64GB) - Twilight Blue', 'Wi-Fi standards supported': '802.11 b/g/n', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Aspect ratio': '19:9', 'Fast charging': 'Proprietary', 'Dedicated microSD slot': 'Yes', 'Micro-USB': 'Yes', 'Protection type': 'Gorilla Glass'}"
https://gadgets.ndtv.com/10-or-g2-8932,10.or,"10.or G2 (6GB RAM, 64GB) - Charcoal Black",G2,https://i.gadgets360cdn.com/products/large/10or-g2-421x800-1573731406.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,22,4,9,20,44,182,£77.59,5000,octa-core,Android,16-megapixel + 5-megapixel,12-megapixel,64GB,1080x2246 pixels,4GB,Touchscreen,6.18,Yes,Yes,Yes,Yes,28th June 2019,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,,Yes,microSD,,,,"Charcoal Black, Twilight Blue",256,,,,,Qualcomm Snapdragon 636,,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '182', 'Price in India': 'â‚¹ 7,999', 'Product Name': '10.or G2 (6GB RAM, 64GB) - Charcoal Black', 'Wi-Fi standards supported': '802.11 b/g/n', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Aspect ratio': '19:9', 'Fast charging': 'Proprietary', 'Dedicated microSD slot': 'Yes', 'Micro-USB': 'Yes', 'Protection type': 'Gorilla Glass'}"
https://gadgets.ndtv.com/10-or-g2-8932,10.or,"10.or G2 (6GB RAM, 64GB) - Twilight Blue",G2,https://i.gadgets360cdn.com/products/large/10or-g2-421x800-1573731406.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,22,4,9,20,44,182,£148.39,5000,octa-core,Android,16-megapixel + 5-megapixel,12-megapixel,64GB,1080x2246 pixels,4GB,Touchscreen,6.18,Yes,Yes,Yes,Yes,28th June 2019,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,,Yes,microSD,,,,"Charcoal Black, Twilight Blue",256,,,,,Qualcomm Snapdragon 636,,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '182', 'Price in India': 'â‚¹ 15,271', 'Product Name': '10.or G2 (6GB RAM, 64GB) - Twilight Blue', 'Wi-Fi standards supported': '802.11 b/g/n', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Aspect ratio': '19:9', 'Fast charging': 'Proprietary', 'Dedicated microSD slot': 'Yes', 'Micro-USB': 'Yes', 'Protection type': 'Gorilla Glass'}"
https://gadgets.ndtv.com/acer-liquid-z500-1931,Acer,"Acer Liquid Z500 (2GB RAM, 16GB) - Black",Liquid Z500,https://drop.ndtv.com/TECH/product_database/images/93201445943PM_635_acer_liquid_z500.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,0,0,0,0,0,,£76.63,,one-core,Android,8-megapixel,No,8GB,,1GB,Touchscreen,5,Yes,Yes,No,No,14-Sep,Yes,Yes,1,,,,,,,Yes,Yes,,No,No,,3.5mm,No,,,,No,No,No,No,,No,"{'Barometer': 'No', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 7,900', 'Product Name': 'Acer Liquid Z500 (2GB RAM, 16GB) - Black', 'Supports 4G in India (Band 40)': 'No', 'GSM/CDMA': 'GSM', '3G': 'No', '4G/ LTE': 'No'}"
https://gadgets.ndtv.com/coolpad-mega-5m-5780,Coolpad,"Coolpad Mega 5M (1GB RAM, 16GB) - Black",Mega 5M,https://i.gadgets360cdn.com/products/large/1545302047_635_Coolpad_Mega_5M_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,54,10,5,13,18,39,£46.14,2000,1.2GHz quad-core,Android,5-megapixel,2-megapixel,16GB,,1GB,,5,,,Yes,Yes,18-Dec,,,2,,,,,,,,,,,,microSD,,,,"Blue, Grey, Gold",32,,,,,,,"{'Total Ratings': '39', 'Price in India': 'â‚¹ 4,750', 'Product Name': 'Coolpad Mega 5M (1GB RAM, 16GB) - Black', 'Launched in India': 'Yes', 'Dedicated microSD slot': 'Yes'}"
https://gadgets.ndtv.com/coolpad-mega-5m-5780,Coolpad,"Coolpad Mega 5M (1GB RAM, 16GB) - Dark Blue",Mega 5M,https://i.gadgets360cdn.com/products/large/1545302047_635_Coolpad_Mega_5M_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,54,10,5,13,18,39,£43.69,2000,1.2GHz quad-core,Android,5-megapixel,2-megapixel,16GB,,1GB,,5,,,Yes,Yes,18-Dec,,,2,,,,,,,,,,,,microSD,,,,"Blue, Grey, Gold",32,,,,,,,"{'Total Ratings': '39', 'Price in India': 'â‚¹ 4,499', 'Product Name': 'Coolpad Mega 5M (1GB RAM, 16GB) - Dark Blue', 'Launched in India': 'Yes', 'Dedicated microSD slot': 'Yes'}"
https://gadgets.ndtv.com/coolpad-mega-5m-5780,Coolpad,"Coolpad Mega 5M (1GB RAM, 16GB) - Gold",Mega 5M,https://i.gadgets360cdn.com/products/large/1545302047_635_Coolpad_Mega_5M_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,54,10,5,13,18,39,£45.55,2000,1.2GHz quad-core,Android,5-megapixel,2-megapixel,16GB,,1GB,,5,,,Yes,Yes,18-Dec,,,2,,,,,,,,,,,,microSD,,,,"Blue, Grey, Gold",32,,,,,,,"{'Total Ratings': '39', 'Price in India': 'â‚¹ 4,690', 'Product Name': 'Coolpad Mega 5M (1GB RAM, 16GB) - Gold', 'Launched in India': 'Yes', 'Dedicated microSD slot': 'Yes'}"
https://gadgets.ndtv.com/coolpad-mega-5m-5780,Coolpad,"Coolpad Mega 5M (1GB RAM, 16GB) - Sky Blue",Mega 5M,https://i.gadgets360cdn.com/products/large/1545302047_635_Coolpad_Mega_5M_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,54,10,5,13,18,39,£46.07,2000,1.2GHz quad-core,Android,5-megapixel,2-megapixel,16GB,,1GB,,5,,,Yes,Yes,18-Dec,,,2,,,,,,,,,,,,microSD,,,,"Blue, Grey, Gold",32,,,,,,,"{'Total Ratings': '39', 'Price in India': 'â‚¹ 4,740', 'Product Name': 'Coolpad Mega 5M (1GB RAM, 16GB) - Sky Blue', 'Launched in India': 'Yes', 'Dedicated microSD slot': 'Yes'}"
https://gadgets.ndtv.com/gionee-a1-lite-4313,Gionee,"Gionee A1 Lite (3GB RAM, 32GB) - Black",A1 Lite,https://drop.ndtv.com/TECH/product_database/images/89201713735PM_635_gionee_a1_lite.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,18,6,9,21,46,"3,006",£136.00,4000,1.3GHz octa-core,Android,13-megapixel,20-megapixel,32GB,720x1280 pixels,3GB,Touchscreen,5.3,Yes,Yes,Yes,Yes,17-Aug,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,No,Yes,microSD,3.5mm,No,150.50 x 74.40 x 8.00,"Gold, Black",256,Yes,No,Yes,No,MediaTek MT6753V,No,"{'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Total Ratings': '3,006', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 14,000', 'Product Name': 'Gionee A1 Lite (3GB RAM, 32GB) - Black', 'Wi-Fi standards supported': '802.11 b/g/n', 'Front flash': 'LED'}"
https://gadgets.ndtv.com/gionee-a1-lite-4313,Gionee,"Gionee A1 Lite (3GB RAM, 32GB) - Gold",A1 Lite,https://drop.ndtv.com/TECH/product_database/images/89201713735PM_635_gionee_a1_lite.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,18,6,9,21,46,"3,006",£136.00,4000,1.3GHz octa-core,Android,13-megapixel,20-megapixel,32GB,720x1280 pixels,3GB,Touchscreen,5.3,Yes,Yes,Yes,Yes,17-Aug,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Dual LED,No,Yes,microSD,3.5mm,No,150.50 x 74.40 x 8.00,"Gold, Black",256,Yes,No,Yes,No,MediaTek MT6753V,No,"{'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Total Ratings': '3,006', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 14,000', 'Product Name': 'Gionee A1 Lite (3GB RAM, 32GB) - Gold', 'Wi-Fi standards supported': '802.11 b/g/n', 'Front flash': 'LED'}"
https://gadgets.ndtv.com/gionee-f9-plus-price-in-india-91081,Gionee,"Gionee F9 Plus (3GB RAM, 32GB) - Black",F9 Plus,https://i.gadgets360cdn.com/products/large/gionee-f9-388x800-1567600573.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,9,2,12,19,58,658,£73.00,4050,1.65GHz octa-core,Android,13-megapixel + 2-megapixel,13-megapixel,,,3GB,Touchscreen,6.26,Yes,Yes,Yes,,4th September 2019,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,"{'Total Ratings': '658', 'Price in India': 'â‚¹ 7,499', 'Product Name': 'Gionee F9 Plus (3GB RAM, 32GB) - Black', 'Launched in India': 'Yes'}"
https://gadgets.ndtv.com/gionee-f9-plus-price-in-india-91081,Gionee,"Gionee F9 Plus (3GB RAM, 32GB) - Blue",F9 Plus,https://i.gadgets360cdn.com/products/large/gionee-f9-388x800-1567600573.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,9,2,12,19,58,658,£73.00,4050,1.65GHz octa-core,Android,13-megapixel + 2-megapixel,13-megapixel,,,3GB,Touchscreen,6.26,Yes,Yes,Yes,,4th September 2019,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,"{'Total Ratings': '658', 'Price in India': 'â‚¹ 7,499', 'Product Name': 'Gionee F9 Plus (3GB RAM, 32GB) - Blue', 'Launched in India': 'Yes'}"
https://gadgets.ndtv.com/htc-desire-12-4676,HTC,"HTC Desire 12 (3GB RAM, 32GB) - Cool Black",Desire 12,https://i.gadgets360cdn.com/products/large/1521547574_635_htc_desire_12_plus_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,55,5,7,12,20,98,£108.00,2730,,Android,13-megapixel,5-megapixel,32GB,720x1440 pixels,3GB,Touchscreen,5.5,Yes,Yes,Yes,Yes,18-Mar,,Yes,,,,,,,,Yes,Yes,LED,Yes,,microSD,,,,"Black, Silver",,,,,,MediaTek MT6739,,"{'Total Ratings': '98', 'Price in India': 'â‚¹ 11,112', 'Product Name': 'HTC Desire 12 (3GB RAM, 32GB) - Cool Black'}"
https://gadgets.ndtv.com/htc-desire-626g-dual-sim-2561,HTC,"HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - Blue",Desire 626G+ Dual SIM,https://cdn.gadgets360.com/content/assets/products/htc-desire-626g-dual-sim-2561_480X960_1428504458.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,24,6,12,21,38,840,£87.30,2000,1.7GHz octa-core,Android,13-megapixel,5-megapixel,8GB,720x1280 pixels,1GB,Touchscreen,5,Yes,"Yes, v 4.00",Yes,Yes,15-Apr,Yes,Yes,2,No,No,Yes,Yes,GSM,GSM,Yes,Yes,LED,Yes,No,microSD,3.5mm,No,146.90 x 70.90 x 8.10,"Blue, White",32,Yes,No,No,No,,No,"{'Weight (g)': '138.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '840', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 8,999', 'Product Name': 'HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - Blue', 'Wi-Fi standards supported': '802.11 b/g/n', 'Skin': 'Sense UI'}"
https://gadgets.ndtv.com/htc-desire-626g-dual-sim-2561,HTC,"HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - Blue Lagoon",Desire 626G+ Dual SIM,https://cdn.gadgets360.com/content/assets/products/htc-desire-626g-dual-sim-2561_480X960_1428504458.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,24,6,12,21,38,840,£26.18,2000,1.7GHz octa-core,Android,13-megapixel,5-megapixel,8GB,720x1280 pixels,1GB,Touchscreen,5,Yes,"Yes, v 4.00",Yes,Yes,15-Apr,Yes,Yes,2,No,No,Yes,Yes,GSM,GSM,Yes,Yes,LED,Yes,No,microSD,3.5mm,No,146.90 x 70.90 x 8.10,"Blue, White",32,Yes,No,No,No,,No,"{'Weight (g)': '138.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '840', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 2,699', 'Product Name': 'HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - Blue Lagoon', 'Wi-Fi standards supported': '802.11 b/g/n', 'Skin': 'Sense UI'}"
https://gadgets.ndtv.com/htc-desire-626g-dual-sim-2561,HTC,"HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - White",Desire 626G+ Dual SIM,https://cdn.gadgets360.com/content/assets/products/htc-desire-626g-dual-sim-2561_480X960_1428504458.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,24,6,12,21,38,840,£63.15,2000,1.7GHz octa-core,Android,13-megapixel,5-megapixel,8GB,720x1280 pixels,1GB,Touchscreen,5,Yes,"Yes, v 4.00",Yes,Yes,15-Apr,Yes,Yes,2,No,No,Yes,Yes,GSM,GSM,Yes,Yes,LED,Yes,No,microSD,3.5mm,No,146.90 x 70.90 x 8.10,"Blue, White",32,Yes,No,No,No,,No,"{'Weight (g)': '138.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '840', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 6,499', 'Product Name': 'HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - White', 'Wi-Fi standards supported': '802.11 b/g/n', 'Skin': 'Sense UI'}"
https://gadgets.ndtv.com/htc-desire-626g-dual-sim-2561,HTC,"HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - White Birch",Desire 626G+ Dual SIM,https://cdn.gadgets360.com/content/assets/products/htc-desire-626g-dual-sim-2561_480X960_1428504458.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,24,6,12,21,38,840,£113.02,2000,1.7GHz octa-core,Android,13-megapixel,5-megapixel,8GB,720x1280 pixels,1GB,Touchscreen,5,Yes,"Yes, v 4.00",Yes,Yes,15-Apr,Yes,Yes,2,No,No,Yes,Yes,GSM,GSM,Yes,Yes,LED,Yes,No,microSD,3.5mm,No,146.90 x 70.90 x 8.10,"Blue, White",32,Yes,No,No,No,,No,"{'Weight (g)': '138.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '840', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 11,622', 'Product Name': 'HTC Desire 626G+ Dual SIM (1GB RAM, 8GB) - White Birch', 'Wi-Fi standards supported': '802.11 b/g/n', 'Skin': 'Sense UI'}"
https://gadgets.ndtv.com/htc-desire-628-dual-sim-3496,HTC,HTC Desire 628 Dual SIM (32GB) - Blue,Desire 628 Dual SIM,https://drop.ndtv.com/TECH/product_database/images/6142017123101PM_635_htc_desire_628_dual_sIM.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,33,7,14,17,29,664,£63.08,2200,1.3GHz octa-core,Android,13-megapixel,5-megapixel,32GB,720x1280 pixels,3GB,Touchscreen,5,Yes,"Yes, v 4.10",Yes,Yes,16-May,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,No,No,microSD,Yes,No,146.90 x 70.90 x 19.80,,2000,No,No,Yes,No,,No,"{'Weight (g)': '142.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '664', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 6,498', 'Product Name': 'HTC Desire 628 Dual SIM (32GB) - Blue', 'Wi-Fi standards supported': '802.11 b/g/n', 'Pixels per inch (PPI)': '294'}"
https://gadgets.ndtv.com/htc-desire-628-dual-sim-3496,HTC,HTC Desire 628 Dual SIM (32GB) - White,Desire 628 Dual SIM,https://drop.ndtv.com/TECH/product_database/images/6142017123101PM_635_htc_desire_628_dual_sIM.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,33,7,14,17,29,664,£135.99,2200,1.3GHz octa-core,Android,13-megapixel,5-megapixel,32GB,720x1280 pixels,3GB,Touchscreen,5,Yes,"Yes, v 4.10",Yes,Yes,16-May,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,No,No,microSD,Yes,No,146.90 x 70.90 x 19.80,,2000,No,No,Yes,No,,No,"{'Weight (g)': '142.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '664', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 13,999', 'Product Name': 'HTC Desire 628 Dual SIM (32GB) - White', 'Wi-Fi standards supported': '802.11 b/g/n', 'Pixels per inch (PPI)': '294'}"
https://gadgets.ndtv.com/htc-desire-830-3477,HTC,"HTC Desire 830 (3GB RAM, 32GB) - Black & Gold",Desire 830,https://drop.ndtv.com/TECH/product_database/images/53201655526PM_635_htc_desire_830.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,21,17,14,14,35,81,£97.00,2800,1.5GHz octa-core,Android,13-megapixel,4-Ultrapixel,32GB,1080x1920 pixels,3GB,Touchscreen,5.5,Yes,Yes,Yes,Yes,16-May,Yes,No,1,,,,,,,Yes,Yes,Yes,No,No,microSD,3.5mm,No,157.50 x 78.90 x 7.79,,128,Yes,No,No,No,MediaTek Helio X10 (MT6795),No,"{'Barometer': 'No', 'Total Ratings': '81', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 10,000', 'Product Name': 'HTC Desire 830 (3GB RAM, 32GB) - Black & Gold', 'Supports 4G in India (Band 40)': 'Yes', 'GSM/CDMA': 'GSM', '3G': 'Yes', '4G/ LTE': 'Yes'}"
https://gadgets.ndtv.com/htc-desire-830-3477,HTC,"HTC Desire 830 (3GB RAM, 32GB) - Cobalt White",Desire 830,https://drop.ndtv.com/TECH/product_database/images/53201655526PM_635_htc_desire_830.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,21,17,14,14,35,81,£194.00,2800,1.5GHz octa-core,Android,13-megapixel,4-Ultrapixel,32GB,1080x1920 pixels,3GB,Touchscreen,5.5,Yes,Yes,Yes,Yes,16-May,Yes,No,1,,,,,,,Yes,Yes,Yes,No,No,microSD,3.5mm,No,157.50 x 78.90 x 7.79,,128,Yes,No,No,No,MediaTek Helio X10 (MT6795),No,"{'Barometer': 'No', 'Total Ratings': '81', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 20,000', 'Product Name': 'HTC Desire 830 (3GB RAM, 32GB) - Cobalt White', 'Supports 4G in India (Band 40)': 'Yes', 'GSM/CDMA': 'GSM', '3G': 'Yes', '4G/ LTE': 'Yes'}"
https://gadgets.ndtv.com/htc-desire-830-3477,HTC,"HTC Desire 830 (3GB RAM, 32GB) - White",Desire 830,https://drop.ndtv.com/TECH/product_database/images/53201655526PM_635_htc_desire_830.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,21,17,14,14,35,81,£126.09,2800,1.5GHz octa-core,Android,13-megapixel,4-Ultrapixel,32GB,1080x1920 pixels,3GB,Touchscreen,5.5,Yes,Yes,Yes,Yes,16-May,Yes,No,1,,,,,,,Yes,Yes,Yes,No,No,microSD,3.5mm,No,157.50 x 78.90 x 7.79,,128,Yes,No,No,No,MediaTek Helio X10 (MT6795),No,"{'Barometer': 'No', 'Total Ratings': '81', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 12,999', 'Product Name': 'HTC Desire 830 (3GB RAM, 32GB) - White', 'Supports 4G in India (Band 40)': 'Yes', 'GSM/CDMA': 'GSM', '3G': 'Yes', '4G/ LTE': 'Yes'}"
https://gadgets.ndtv.com/huawei-y9-2019-5668,Huawei,"Huawei Y9 (2019) (4GB RAM, 64GB) - Black",Y9 (2019),https://i.gadgets360cdn.com/products/large/1538381444_635_huawei_y9_2019_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,9,25,51,"1,285",£130.92,,2.2GHz octa-core,Android,13-megapixel + 2-megapixel,16-megapixel + 2-megapixel,,,,,6.5,Yes,Yes,,,18-Oct,Yes,Yes,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,HiSilicon Kirin 710,,"{'Total Ratings': '1,285', 'Price in India': 'â‚¹ 13,499', 'Product Name': 'Huawei Y9 (2019) (4GB RAM, 64GB) - Black', 'Launched in India': 'No', 'Fingerprint sensor': 'Yes'}"
https://gadgets.ndtv.com/huawei-y9-2019-5668,Huawei,"Huawei Y9 (2019) (4GB RAM, 64GB) - Sapphire Blue",Y9 (2019),https://i.gadgets360cdn.com/products/large/1538381444_635_huawei_y9_2019_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,9,25,51,"1,285",£123.01,,2.2GHz octa-core,Android,13-megapixel + 2-megapixel,16-megapixel + 2-megapixel,,,,,6.5,Yes,Yes,,,18-Oct,Yes,Yes,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,HiSilicon Kirin 710,,"{'Total Ratings': '1,285', 'Price in India': 'â‚¹ 12,666', 'Product Name': 'Huawei Y9 (2019) (4GB RAM, 64GB) - Sapphire Blue', 'Launched in India': 'No', 'Fingerprint sensor': 'Yes'}"
https://gadgets.ndtv.com/karbonn-a1-128,Karbonn,"Karbonn A1+ (256MB RAM, 256MB) - Black",A1+,https://drop.ndtv.com/TECH/product_database/images/530201361340PM_635_karbonn_a1_plus.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,48,5,10,14,24,21,£17.43,1500,1GHz one-core,Android,3-megapixel,0.3-megapixel,256MB,320x480 pixels,256MB,Bar,3.5,Yes,Yes,Yes,Yes,,Yes,No,2,No,No,No,No,GSM,GSM,No,No,,No,No,microSD,,No,114.50 x 60.60 x 13.80,Ivory White,32,Yes,No,No,No,,No,"{'Weight (g)': '130.00', 'Barometer': 'No', 'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular', 'Total Ratings': '21', 'Temperature sensor': 'No', 'Mobile High-Definition Link (MHL)': 'No', 'Price in India': 'â‚¹ 1,799', 'Product Name': 'Karbonn A1+ (256MB RAM, 256MB) - Black'}"
